     127       15.676437        8.902203        17.319250        59.212559       82.751984         7.142528
     128       16.839584        9.254260        15.786077        60.161335       83.077377        10.009519
     129       18.755262        9.268341        16.763384        60.136230       86.291550        20.866322
     130       15.777886        8.962987        20.045769        59.120804       79.035233         5.424228
     131       17.728420        8.983569        20.860422        59.132473       81.346863         7.111485
     132       18.827770        9.244776        20.107435        59.534405       81.275566         9.576026
     133       19.918692        9.237932        21.190216        59.470394       81.824532        18.706804
     134       17.460241        9.054430        23.720823        59.009087       78.039146         7.138622
     135       18.691837        9.059165        24.533741        58.982620       78.392761         6.643308
     136       19.571989        9.208863        24.086758        59.021488       78.508850         7.160802
     137       20.315262        9.201712        25.065346        58.976337       78.706673        16.235298
     138       18.290230        9.086001        26.985001        58.735142       76.461090         6.988324
     139       19.158531        9.086267        27.709036        58.706470       76.499657         6.000683
     140       19.832628        9.177655        27.339962        58.642612       76.912560         5.363930
     141       20.375799        9.172735        28.148117        58.610840       77.075798        14.347369
     142       18.687479        9.095197        29.651112        58.462223       75.457916         6.369716
     143       19.335794        9.094604        30.251520        58.437363       75.488312         5.274663
     144       19.831507        9.156607        29.868910        58.355415       76.111885         4.245405
     145       20.236885        9.153580        30.508640        58.330933       76.268845        12.911716
     146       18.824898        9.098016        31.736322        58.224792       74.917313         5.666533
     147       19.321257        9.097540        32.213989        58.203693       74.971497         4.560658
     148       19.661261        9.144043        31.789095        58.125973       75.721886         3.667876
     149       19.963394        9.142349        32.283657        58.105839       75.867050        11.770579
     150       18.792503        9.099755        33.327129        58.022381       74.639900         4.979986
     151       19.175230        9.099588        33.697033        58.004402       74.706261         3.889437
     152       19.378632        9.137531        33.226608        57.935963       75.532181         3.504240
     153       19.600674        9.136727        33.602360        57.918949       75.660370        10.821355
     154       18.649179        9.101888        34.519508        57.850182       74.499222         4.332318
     155       18.943085        9.101995        34.799892        57.834896       74.565987         3.264760
     156       19.028374        9.135048        34.289585        57.776508       75.439499         3.626574
     157       19.187798        9.134809        34.570282        57.762131       75.548515        10.000718
     158       18.440231        9.104580        35.398758        57.704762       74.427757         3.724012
     159       18.663040        9.104871        35.606842        57.691959       74.488091         2.683627
     160       18.650219        9.135052        35.064335        57.643524       75.394341         3.923197
     161       18.761112        9.135144        35.269810        57.631603       75.483833         9.268814
     162       18.203747        9.107575        36.034996        57.584286       74.391373         3.150753
     163       18.368891        9.107953        36.185535        57.573868       74.442024         2.144730
     164       18.280783        9.136400        35.617935        57.535221       75.373032         4.318209
     165       18.354803        9.136651        35.764107        57.525696       75.443459         8.599788
     166       17.972752        9.110516        36.483673        57.487923       74.373199         2.609031
     167       18.090631        9.110897        36.588623        57.479847       74.412857         1.654664
     168       17.953482        9.138248        36.001560        57.450890       75.364258         4.768408
     169       18.000183        9.138535        36.100746        57.443748       75.416313         7.976406
     170       17.775494        9.113064        36.787209        57.415379       74.364998         2.099092
     171       17.854034        9.113382        36.855732        57.409622       74.393295         1.239926
     172       17.697428        9.139995        36.253109        57.390312       75.362648         5.251551
     173       17.724249        9.140231        36.314323        57.385551       75.396973         7.386985
     174       17.634834        9.114945        36.976501        57.366596       74.362831         1.629362
     175       17.679686        9.115155        37.015057        57.363148       74.379753         0.973675
     176       17.535753        9.141231        36.399002        57.353470       75.365746         5.757149
     177       17.547842        9.141362        36.428146        57.351089       75.382790         6.823617
     178       17.567236        9.115973        37.072006        57.341618       74.364891         1.228062
     179       17.581806        9.116046        37.084435        57.340469       74.370522         0.970342
     180       17.483826        9.141715        36.455261        57.340389       75.372528         6.281210
     181       17.483826        9.141715        36.455261        57.340389       75.372528         6.281210
     182       17.581806        9.116046        37.084435        57.340469       74.370522         0.970342
     183       17.567236        9.115973        37.072006        57.341618       74.364891         1.228062
     184       17.547842        9.141362        36.428146        57.351089       75.382790         6.823617
     185       17.535753        9.141231        36.399002        57.353470       75.365746         5.757149
     186       17.679686        9.115155        37.015057        57.363148       74.379753         0.973675
     187       17.634834        9.114945        36.976501        57.366596       74.362831         1.629362
     188       17.724249        9.140231        36.314323        57.385551       75.396973         7.386985
     189       17.697428        9.139995        36.253109        57.390312       75.362648         5.251551
     190       17.854034        9.113382        36.855732        57.409622       74.393295         1.239926
     191       17.775494        9.113064        36.787209        57.415379       74.364998         2.099092
     192       18.000183        9.138535        36.100746        57.443748       75.416313         7.976406
     193       17.953482        9.138248        36.001560        57.450890       75.364258         4.768408
     194       18.090631        9.110897        36.588623        57.479847       74.412857         1.654664
     195       17.972752        9.110516        36.483673        57.487923       74.373199         2.609031
     196       18.354803        9.136651        35.764107        57.525696       75.443459         8.599788
     197       18.280783        9.136400        35.617935        57.535221       75.373032         4.318209
     198       18.368891        9.107953        36.185535        57.573868       74.442024         2.144730
     199       18.203747        9.107575        36.034996        57.584286       74.391373         3.150753
     200       18.761112        9.135144        35.269810        57.631603       75.483833         9.268814
     201       18.650219        9.135052        35.064335        57.643524       75.394341         3.923197
     202       18.663040        9.104871        35.606842        57.691959       74.488091         2.683627
     203       18.440231        9.104580        35.398758        57.704762       74.427757         3.724012
     204       19.187798        9.134809        34.570282        57.762131       75.548515        10.000718
     205       19.028374        9.135048        34.289585        57.776508       75.439499         3.626574
     206       18.943085        9.101995        34.799892        57.834896       74.565987         3.264760
     207       18.649179        9.101888        34.519508        57.850182       74.499222         4.332318
     208       19.600674        9.136727        33.602360        57.918949       75.660370        10.821355
     209       19.378632        9.137531        33.226608        57.935963       75.532181         3.504240
     210       19.175230        9.099588        33.697033        58.004402       74.706261         3.889437
     211       18.792503        9.099755        33.327129        58.022381       74.639900         4.979986
     212       19.963394        9.142349        32.283657        58.105839       75.867050        11.770579
     213       19.661261        9.144043        31.789095        58.125973       75.721886         3.667876
     214       19.321257        9.097540        32.213989        58.203693       74.971497         4.560658
     215       18.824898        9.098016        31.736322        58.224792       74.917313         5.666533
     216       20.236885        9.153580        30.508640        58.330933       76.268845        12.911716
     217       19.831507        9.156607        29.868910        58.355415       76.111885         4.245405
     218       19.335794        9.094604        30.251520        58.437363       75.488312         5.274663
     219       18.687479        9.095197        29.651112        58.462223       75.457916         6.369716
     220       20.375799        9.172735        28.148117        58.610840       77.075798        14.347369
     221       19.832628        9.177655        27.339962        58.642612       76.912560         5.363930
     222       19.158531        9.086267        27.709036        58.706470       76.499657         6.000683
     223       18.290230        9.086001        26.985001        58.735142       76.461090         6.988324
     224       20.315262        9.201712        25.065346        58.976337       78.706673        16.235298
     225       19.571989        9.208863        24.086758        59.021488       78.508850         7.160802
     226       18.691837        9.059165        24.533741        58.982620       78.392761         6.643308
     227       17.460241        9.054430        23.720823        59.009087       78.039146         7.138622
     228       19.918692        9.237932        21.190216        59.470394       81.824532        18.706804
     229       18.827770        9.244776        20.107435        59.534405       81.275566         9.576026
     230       17.728420        8.983569        20.860422        59.132473       81.346863         7.111485
     231       15.777886        8.962987        20.045769        59.120804       79.035233         5.424228
     232       18.755262        9.268341        16.763384        60.136230       86.291550        20.866322
     233       16.839584        9.254260        15.786077        60.161335       83.077377        10.009519
     234       15.676437        8.902203        17.319250        59.212559       82.751984         7.142528
     235       12.099411        8.855195        16.517265        59.097286       71.557281         5.032363
     236       15.242360        9.493808        12.894934        62.218410       83.466995        15.018745
     237       10.675164        9.465979        12.184194        62.205662       63.181812        18.370461
     238       11.124146       10.512100        15.469166        68.533607       66.005508        23.589392
     239        6.326464       10.501460        14.399669        68.532021       33.839226        33.101616
     240       13.314932       14.338800        12.489956        92.296555       70.863800       122.625961
     241       14.456376       12.425346        23.756174        77.335716       55.368172        72.012413
     242        7.557466       10.675316        18.829210        68.762459       28.599009        43.755421
     243        9.339663       10.675724        19.877684        68.740128       49.109760        33.878021
     244        6.774089        9.571969        22.762350        63.067066       42.484291        17.532516
     245       10.171457        9.576716        23.670609        63.060638       59.149326        11.710449
     246        9.670978        9.124634        21.403898        60.502350       57.152210        11.358907
     247       13.088626        9.143259        21.967813        60.533470       68.258247         2.308730
     248       11.315601        8.873425        25.381186        59.535252       63.516174         3.940012
     249       14.070947        8.897838        25.833649        59.577415       69.418137         3.966712
     250       14.566221        9.033720        24.546803        59.564148       69.102905         5.099562
     251       16.482155        9.051511        25.064529        59.570255       71.405983         6.619892
     252       14.588304        8.900542        28.161280        59.183647       67.866455         3.179555
     253       16.392372        8.916623        28.575254        59.185783       69.264008         5.488809
     254       16.973467        9.077733        27.703802        59.210491       69.090729         7.728552
     255       18.190609        9.082267        28.262556        59.183781       69.440910         7.447379
     256       16.459961        8.973541        30.847662        58.957394       67.259972         4.668801
     257       17.713430        8.980798        31.277246        58.938496       67.459450         5.545726
     258       18.210968        9.096896        30.553408        58.858883       67.465302         7.585938
     259       19.074408        9.097161        31.086323        58.830288       67.506660         6.817695
     260       17.567608        9.017859        33.218781        58.682709       66.088837         4.938461
     261       18.495443        9.021049        33.622734        58.659954       66.069153         5.250410
     262       18.874584        9.102145        32.925682        58.547760       66.267548         6.843434
     263       19.523985        9.101563        33.387749        58.522995       66.304886         5.944038
     264       18.235863        9.042577        35.174480        58.416367       65.253212         4.714550
     265       18.950565        9.044158        35.523438        58.395004       65.234924         4.808353
     266       19.211111        9.103582        34.807533        58.285973       65.576950         6.030471
     267       19.712500        9.103113        35.185810        58.264957       65.639679         5.099325
     268       18.627893        9.057543        36.718185        58.180206       64.761192         4.310689
     269       19.189638        9.058528        37.003201        58.161335       64.771454         4.314157
     270       19.340879        9.104906        36.256893        58.066246       65.207169         5.262427
     271       19.731205        9.104742        36.555382        58.048325       65.282112         4.331269
     272       18.836462        9.067832        37.900696        57.976688       64.489952         3.848866
     273       19.280836        9.068605        38.124615        57.960373       64.518562         3.812905
     274       19.335682        9.107038        37.349789        57.881107       65.013908         4.556135
     275       19.638670        9.107145        37.578903        57.865864       65.088524         3.637590
     276       18.922186        9.075726        38.785332        57.803665       64.343636         3.378284
     277       19.272257        9.076415        38.955891        57.789818       64.378975         3.325112
     278       19.246176        9.109907        38.158463        57.725800       64.913536         3.906186
     279       19.478607        9.110195        38.329945        57.713020       64.980652         3.008663
     280       18.929325        9.082163        39.432453        57.658981       64.264961         2.920962
     281       19.201122        9.082791        39.558586        57.647514       64.299591         2.861382
     282       19.112123        9.113141        38.744522        57.597733       64.861603         3.304462
     283       19.286564        9.113515        38.869286        57.587322       64.917839         2.438980
     284       18.892469        9.087473        39.893929        57.541248       64.222633         2.490203
     285       19.097586        9.088023        39.984043        57.532112       64.252548         2.430521
     286       18.966248        9.116319        39.157825        57.495632       64.835274         2.745814
     287       19.092318        9.116695        39.245129        57.487553       64.879280         1.933024
     288       18.839293        9.091715        40.211792        57.449749       64.200195         2.099822
     289       18.986204        9.092160        40.272980        57.442917       64.223465         2.045150
     290       18.835468        9.119065        39.437096        57.418941       64.822998         2.231154
     291       18.920412        9.119381        39.494225        57.413177       64.854393         1.514592
     292       18.791567        9.094844        40.418304        57.384159       64.189217         1.770992
     293       18.886284        9.095158        40.456020        57.379612       64.204994         1.727256
     294       18.740942        9.121089        39.610809        57.367466       64.819054         1.772574
     295       18.789867        9.121296        39.642994        57.364010       64.837837         1.242584
     296       18.765324        9.096792        40.536373        57.344368       64.185493         1.537819
     297       18.811728        9.096954        40.554306        57.342094       64.193436         1.512610
     298       18.697588        9.122189        39.697910        57.341152       64.820732         1.404871
     299       18.713556        9.122261        39.708290        57.340004       64.826981         1.201257
     300       18.770699        9.097504        40.579960        57.330349       64.187088         1.443368
     301       18.770699        9.097504        40.579960        57.330349       64.187088         1.443368
     302       18.713556        9.122261        39.708290        57.340004       64.826981         1.201257
     303       18.697588        9.122189        39.697910        57.341152       64.820732         1.404871
     304       18.811728        9.096954        40.554306        57.342094       64.193436         1.512610
     305       18.765324        9.096792        40.536373        57.344368       64.185493         1.537819
     306       18.789867        9.121296        39.642994        57.364010       64.837837         1.242584
     307       18.740942        9.121089        39.610809        57.367466       64.819054         1.772574
     308       18.886284        9.095158        40.456020        57.379612       64.204994         1.727256
     309       18.791567        9.094844        40.418304        57.384159       64.189217         1.770992
     310       18.920412        9.119381        39.494225        57.413177       64.854393         1.514592
     311       18.835468        9.119065        39.437096        57.418941       64.822998         2.231154
     312       18.986204        9.092160        40.272980        57.442917       64.223465         2.045150
     313       18.839293        9.091715        40.211792        57.449749       64.200195         2.099822
     314       19.092318        9.116695        39.245129        57.487553       64.879280         1.933024
     315       18.966248        9.116319        39.157825        57.495632       64.835274         2.745814
     316       19.097586        9.088023        39.984043        57.532112       64.252548         2.430521
     317       18.892469        9.087473        39.893929        57.541248       64.222633         2.490203
     318       19.286564        9.113515        38.869286        57.587322       64.917839         2.438980
     319       19.112123        9.113141        38.744522        57.597733       64.861603         3.304462
     320       19.201122        9.082791        39.558586        57.647514       64.299591         2.861382
     321       18.929325        9.082163        39.432453        57.658981       64.264961         2.920962
     322       19.478607        9.110195        38.329945        57.713020       64.980652         3.008663
     323       19.246176        9.109907        38.158463        57.725800       64.913536         3.906186
     324       19.272257        9.076415        38.955891        57.789818       64.378975         3.325112
     325       18.922186        9.075726        38.785332        57.803665       64.343636         3.378284
     326       19.638670        9.107145        37.578903        57.865864       65.088524         3.637590
     327       19.335682        9.107038        37.349789        57.881107       65.013908         4.556135
     328       19.280836        9.068605        38.124615        57.960373       64.518562         3.812905
     329       18.836462        9.067832        37.900696        57.976688       64.489952         3.848866
     330       19.731205        9.104742        36.555382        58.048325       65.282112         4.331269
     331       19.340879        9.104906        36.256893        58.066246       65.207169         5.262427
     332       19.189638        9.058528        37.003201        58.161335       64.771454         4.314157
     333       18.627893        9.057543        36.718185        58.180206       64.761192         4.310689
     334       19.712500        9.103113        35.185810        58.264957       65.639679         5.099325
     335       19.211111        9.103582        34.807533        58.285973       65.576950         6.030471
     336       18.950565        9.044158        35.523438        58.395004       65.234924         4.808353
     337       18.235863        9.042577        35.174480        58.416367       65.253212         4.714550
     338       19.523985        9.101563        33.387749        58.522995       66.304886         5.944038
     339       18.874584        9.102145        32.925682        58.547760       66.267548         6.843434
     340       18.495443        9.021049        33.622734        58.659954       66.069153         5.250410
     341       17.567608        9.017859        33.218781        58.682709       66.088837         4.938461
     342       19.074408        9.097161        31.086323        58.830288       67.506660         6.817695
     343       18.210968        9.096896        30.553408        58.858883       67.465302         7.585938
     344       17.713430        8.980798        31.277246        58.938496       67.459450         5.545726
     345       16.459961        8.973541        30.847662        58.957394       67.259972         4.668801
     346       18.190609        9.082267        28.262556        59.183781       69.440910         7.447379
     347       16.973467        9.077733        27.703802        59.210491       69.090729         7.728552
     348       16.392372        8.916623        28.575254        59.185783       69.264008         5.488809
     349       14.588304        8.900542        28.161280        59.183647       67.866455         3.179555
     350       16.482155        9.051511        25.064529        59.570255       71.405983         6.619892
     351       14.566221        9.033720        24.546803        59.564148       69.102905         5.099562
     352       14.070947        8.897838        25.833649        59.577415       69.418137         3.966712
     353       11.315601        8.873425        25.381186        59.535252       63.516174         3.940012
     354       13.088626        9.143259        21.967813        60.533470       68.258247         2.308730
     355        9.670978        9.124634        21.403898        60.502350       57.152210        11.358907
     356       10.171457        9.576716        23.670609        63.060638       59.149326        11.710449
     357        6.774089        9.571969        22.762350        63.067066       42.484291        17.532516
     358        9.339663       10.675724        19.877684        68.740128       49.109760        33.878021
     359        7.557466       10.675316        18.829210        68.762459       28.599009        43.755421
     360       14.456376       12.425346        23.756174        77.335716       55.368172        72.012413
     361       14.653251       11.677406        27.480968        72.056541       48.786480        54.073677
     362        9.338173       10.577625        29.536762        67.136246       27.688873        31.054543
     363        9.944337       10.598980        30.661016        67.171021       39.694771        33.412235
     364        6.333025        9.729531        27.368105        63.486244       32.837906        24.730856
     365        8.582651        9.726242        28.192579        63.470764       48.538029        18.718922
     366        7.264212        9.242843        31.407436        61.455082       46.948605        12.342646
     367        9.937566        9.247142        31.926527        61.450954       56.099762         7.888042
     368        9.533819        9.017918        30.107204        60.199936       55.061516         8.111904
     369       12.184238        9.032950        30.413286        60.228176       60.948948         2.341912
     370       11.057778        8.884343        33.684597        59.761440       58.711407         3.563854
     371       13.325027        8.899070        33.881699        59.772717       61.860832         1.826452
     372       13.511031        8.955994        32.642952        59.508373       61.460857         1.224805
     373       15.287613        8.970100        32.897346        59.508923       62.860764         3.399828
